@ HyperIMU -ianovir - 2018
@ Date:Tue Dec 10 13:37:45 GMT+05:30 2019, Sampling Rate:100ms

ST_LIS3DHTR.x,ST_LIS3DHTR.y,ST_LIS3DHTR.z,GRAVITY.x,GRAVITY.y,GRAVITY.z,GPS.lat,GPS.long,GPS.alt,NMEA.a,NMEA.b,NMEA.c
-0.024,-0.134,9.785,-0.245925,-0.140029,9.802567,28.718088333333338,77.13309,196.9,$GAGSV.1.1.4.24.59.094.16.9.09.36.083.17.1.03.25.306..15.12.299.*51,$GNRMC.080839.000.A.2843.0853.N.07707.9854.E.0.000.110.52.101219...A*43,$GNVTG.110.52.T..M.0.000.N.0.000.K.A*24
-0.024,-0.134,9.707,-0.23703,-0.140441,9.80278,28.718088333333338,77.13309,196.9,$PMTKTSX1.78386.-2666.867.36.194.35.630.616a0000.-0.249130.-0.266687.0.800771.-0.210381.1.460387.-0.271*2B,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.337,-0.212,9.785,-0.172378,-0.136276,9.804184,28.718088333333338,77.13309,196.9,$GNACCURACY.4.0*12,$PMTKAGC.080839.000.4839.4982.6629.6534.0.0.0*6D, 
-0.259,-0.134,9.785,-0.171981,-0.130722,9.80426,28.718088333333338,77.13309,196.9, , , 
-0.18,-0.055,9.864,-0.208663,-0.129302,9.803574,28.718088333333338,77.13309,196.9, , , 
-0.18,-0.134,9.707,-0.209152,-0.128448,9.803574,28.71809,77.133085,197.4,$GPGSA.A.3.31.22.32.26.01.16.03.14.....1.00.0.64.0.76*07,$GLGSA.A.3.71.73.74.70.........1.00.0.64.0.76*1A,$BDGSA.A.3.23.13.16.07.10.02.20......1.00.0.64.0.76*13
-0.18,-0.134,9.707,-0.219024,-0.122543,9.803436,28.71809,77.133085,197.4,$GAGSA.A.3.09.24...........1.00.0.64.0.76*1E,$GPGSV.4.1.15.31.64.029.18.6.41.55.167.33.0.22.50.316.11.9.14.47.040.19.9*72,$GPGSV.4.2.15.26.40.145.35.1.01.36.265.11.2.194.35.062..03.28.320.20.1*50
0.054,-0.055,9.55,-0.248184,-0.114273,9.802841,28.71809,77.133085,197.4,$GPGSV.4.3.15.32.28.069.12.8.193.22.114.13.0.16.19.169.18.9.10.15.136.*56,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.14.9.71.55.026.17.5.70.32.098.16.9.72.25.328.*4B
0.132,0.022,9.707,-0.205291,-0.102844,9.803955,28.71809,77.133085,197.4,$GLGSV.3.2.9.74.14.201.22.6.80.13.029..87.08.297..86.07.243.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.3.09.55.034..02.55.166.24.5.05.50.215.*6E
0.132,-0.134,9.707,-0.092498,-0.092864,9.805771,28.71809,77.133085,197.4,$BDGSV.4.2.13.07.49.105.29.0.10.46.149.23.6.03.40.127..16.40.062.13.5*7C,$BDGSV.4.3.13.06.37.066..20.24.317.16.4.25.17.041..01.15.104.*77,$BDGSV.4.4.13.13.12.181.16.5*4F
0.132,-0.134,9.707,-0.044982,-0.093688,9.806091,28.71809,77.133085,197.4,$GAGSV.1.1.4.24.59.094.18.4.09.36.083.17.3.03.25.306..15.12.299.*50,$GNRMC.080840.000.A.2843.0854.N.07707.9851.E.0.000.110.52.101219...A*4F,$GNVTG.110.52.T..M.0.000.N.0.000.K.A*24
0.211,-0.134,9.707,0.01976,-0.105392,9.806061,28.71809,77.133085,197.4,$PMTKTSX1.79386.-2605.794.36.130.35.604.617c0000.-0.243439.-0.260579.0.416535.-0.210381.1.460387.-0.257*29,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.132,-0.055,9.785,0.092971,-0.115051,9.805527,28.71809,77.133085,197.4,$GNACCURACY.4.0*12,$PMTKAGC.080840.000.4981.4822.6602.6561.0.0.0*63, 
0.917,0.101,9.707,0.128311,-0.123123,9.805023,28.71809,77.133085,197.4, , , 
0.054,-0.29,9.707,0.184173,-0.121231,9.804169,28.71809,77.133085,197.4, , , 
0.446,-0.055,9.707,0.200164,-0.114089,9.80394,28.718088333333338,77.13308166666667,197.7,$GPGSA.A.3.31.32.26.01.16.03.14......1.01.0.66.0.77*05,$GLGSA.A.3.71.73.74.70.........1.01.0.66.0.77*18,$BDGSA.A.3.23.13.16.07.10.02.20......1.01.0.66.0.77*11
0.054,-0.055,9.785,0.256179,-0.109634,9.802689,28.718088333333338,77.13308166666667,197.7,$GAGSA.A.3.09.24...........1.01.0.66.0.77*1C,$GPGSV.4.1.15.31.64.029.18.6.41.55.167.33.0.22.50.316..14.47.040.19.9*65,$GPGSV.4.2.15.26.40.145.30.1.01.36.265.11.2.194.35.062..03.28.320.20.1*55
-0.18,-0.055,9.785,0.275085,-0.107543,9.8022,28.718088333333338,77.13308166666667,197.7,$GPGSV.4.3.15.32.28.069.13.7.193.22.114.14.0.16.19.169.18.9.10.15.136.*5F,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.11.2.71.55.026.17.6.70.32.098.16.9.72.25.328.*46
0.839,-0.134,9.707,0.241714,-0.109954,9.80304,28.718088333333338,77.13308166666667,197.7,$GLGSV.3.2.9.74.14.201.19.9.80.13.029..87.08.297..86.07.243.*41,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.3.09.55.034..02.55.166.25.0.05.50.215.*6A
-0.024,-0.212,9.707,0.231109,-0.123031,9.803146,28.718088333333338,77.13308166666667,197.7,$BDGSV.4.2.13.07.49.105.29.3.10.46.149.23.8.03.40.127..16.40.062.13.2*76,$BDGSV.4.3.13.06.37.066..20.24.317.16.4.25.17.041..01.15.104.*77,$BDGSV.4.4.13.13.12.181.16.5*4F
-0.102,-0.055,9.785,0.207321,-0.130355,9.803589,28.718088333333338,77.13308166666667,197.7,$GAGSV.1.1.4.24.59.094.20.2.09.36.083.17.9.03.25.306..15.12.299.*57,$GNRMC.080841.000.A.2843.0853.N.07707.9849.E.0.000.110.52.101219...A*40,$GNVTG.110.52.T..M.0.000.N.0.000.K.A*24
-0.808,-0.134,9.864,0.144256,-0.126876,9.804764,28.718088333333338,77.13308166666667,197.7,$PMTKTSX1.80386.-2562.362.36.162.35.586.61880000.-0.239013.-0.256236.-0.082945.-0.210381.1.460387.-0.262*5B,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.887,-0.212,9.785,0.045654,-0.114334,9.805862,28.718088333333338,77.13308166666667,197.7,$GNACCURACY.4.0*12,$PMTKAGC.080841.000.4379.4322.6175.6266.0.0.0*63, 
-0.18,-0.134,9.785,-0.095413,-0.111877,9.805542,28.718088333333338,77.13308166666667,197.7, , , 
-0.102,-0.134,9.785,-0.189468,-0.112762,9.804169,28.718088333333338,77.13308166666667,197.7, , , 
-0.337,-0.134,9.707,-0.23941,-0.118896,9.802994,28.718083333333333,77.13308,198.0,$GPGSA.A.3.31.32.26.16.03.14.......1.06.0.72.0.77*06,$GLGSA.A.3.71.73.74.70.........1.06.0.72.0.77*1A,$BDGSA.A.3.23.13.16.07.10.02.20......1.06.0.72.0.77*13
-0.024,-0.134,9.707,-0.303146,-0.130004,9.801102,28.718083333333333,77.13308,198.0,$GAGSA.A.3.09.24...........1.06.0.72.0.77*1E,$GPGSV.4.1.15.31.64.029.18.2.41.55.167.34.0.22.50.316..14.47.040.19.7*68,$GPGSV.4.2.15.26.40.145.35.4.01.36.265..194.35.062..03.28.320.17.1*4D
-0.494,-0.134,9.629,-0.277862,-0.137786,9.801743,28.718083333333333,77.13308,198.0,$GPGSV.4.3.15.32.28.069.13.7.193.22.114.14.0.16.19.169.18.3.10.15.136.*55,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.11.2.71.55.026.17.7.70.32.098.17.0.72.25.328.*4F
-0.651,-0.134,9.785,-0.258102,-0.137237,9.802292,28.718083333333333,77.13308,198.0,$GLGSV.3.2.9.74.14.201.21.4.80.12.029..87.08.297..86.07.243.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.3.09.55.034..02.55.166.24.9.05.50.215.*62
-0.024,0.022,9.785,-0.305343,-0.131378,9.80101,28.718083333333333,77.13308,198.0,$BDGSV.4.2.13.07.49.105.26.4.10.46.149.24.3.03.40.127..16.40.062.13.1*71,$BDGSV.4.3.13.06.37.066..20.24.317.15.9.25.17.041..01.15.104.*79,$BDGSV.4.4.13.13.12.181.16.5*4F
-0.259,-0.212,9.864,-0.320785,-0.118377,9.800674,28.718083333333333,77.13308,198.0,$GAGSV.1.1.4.24.59.094.24.0.09.36.083.18.1.03.25.306..15.12.299.*56,$GNRMC.080842.000.A.2843.0850.N.07707.9848.E.0.000.110.52.101219...A*41,$GNVTG.110.52.T..M.0.000.N.0.000.K.A*24
0.289,-0.134,9.785,-0.289215,-0.120162,9.801636,28.718083333333333,77.13308,198.0,$PMTKTSX1.81386.-2561.610.36.388.35.586.61880000.-0.238381.-0.256161.-0.557152.-0.210381.1.460387.-0.248*5C,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.211,-0.134,9.707,-0.275939,-0.120986,9.802017,28.718083333333333,77.13308,198.0,$GNACCURACY.4.0*12,$PMTKAGC.080842.000.4603.4789.6640.6710.0.0.0*68, 
0.368,-0.134,9.55,-0.182022,-0.12062,9.804214,28.718083333333333,77.13308,198.0, , , 
-0.102,-0.212,9.864,-0.031112,-0.120468,9.805847,28.718083333333333,77.13308,198.0, , , 
0.211,-0.134,9.785,0.01831,-0.124755,9.805832,28.71808,77.13308166666667,198.3,$GPGSA.A.3.31.32.26.16.14........1.11.0.79.0.78*07,$GLGSA.A.3.71.73.74.70.........1.11.0.79.0.78*18,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.11.0.79.0.78*12
0.054,-0.134,9.707,0.058486,-0.125701,9.805664,28.71808,77.13308166666667,198.3,$GAGSA.A.3.09.24...........1.11.0.79.0.78*1C,$GPGSV.4.1.15.31.64.029.18.4.41.55.167.34.0.22.50.316..14.47.040.19.4*6D,$GPGSV.4.2.15.26.40.145.28.8.01.36.265..194.35.062..03.28.320.*54
0.054,-0.055,9.629,0.110458,-0.124771,9.805222,28.71808,77.13308166666667,198.3,$GPGSV.4.3.15.32.28.069.13.7.193.22.114.14.0.16.19.169.18.1.10.15.136.*57,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.11.6.71.55.026.17.8.70.32.098.17.0.72.25.328.*44
0.132,-0.134,9.707,0.136322,-0.121749,9.804947,28.71808,77.13308166666667,198.3,$GLGSV.3.2.9.74.14.201.21.4.80.12.029..87.08.297..86.07.243.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.21.3.09.55.034..02.55.166.24.8.05.50.215.*69
-0.024,-0.134,9.629,0.14035,-0.121948,9.804886,28.71808,77.13308166666667,198.3,$BDGSV.4.2.13.07.49.105.29.4.10.46.149.24.3.03.40.127.22.7.16.40.062.13.1*67,$BDGSV.4.3.13.06.37.066..20.24.317.15.6.25.17.041..01.15.104.*76,$BDGSV.4.4.13.13.12.181.16.4*4E
0.446,-0.134,9.707,0.140716,-0.122421,9.804871,28.71808,77.13308166666667,198.3,$GAGSV.1.1.4.24.59.094.23.3.09.36.083.17.8.03.25.306..15.12.299.*54,$GNRMC.080843.000.A.2843.0848.N.07707.9849.E.0.000.110.52.101219...A*48,$GNVTG.110.52.T..M.0.000.N.0.000.K.A*24
0.211,-0.134,9.707,0.144226,-0.12416,9.804794,28.71808,77.13308166666667,198.3,$PMTKTSX1.82386.-2610.911.36.421.35.607.617a0000.-0.242807.-0.261091.-0.503971.-0.210381.1.460387.-0.253*0C,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.132,-0.134,9.707,0.149734,-0.123016,9.804733,28.71808,77.13308166666667,198.3,$GNACCURACY.4.0*12,$PMTKAGC.080843.000.4850.4963.6663.6525.0.0.0*6E, 
0.211,-0.055,9.707,0.146087,-0.116607,9.804855,28.71808,77.13308166666667,198.3, , , 
-0.024,-0.134,9.707,0.151809,-0.112701,9.804825,28.71808,77.13308166666667,198.3,$GPGSA.A.3.31.32.26.16.14........1.11.0.79.0.78*07,$GLGSA.A.3.71.73.74.70.........1.11.0.79.0.78*18,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.11.0.79.0.78*12
0.211,-0.134,9.707,0.159896,-0.112228,9.804703,28.71807833333333,77.133085,198.4,$GAGSA.A.3.09.24...........1.11.0.79.0.78*1C,$GPGSV.4.1.15.31.64.029.18.7.41.55.167.34.0.22.50.316..14.47.040.18.8*63,$GPGSV.4.2.15.26.40.145.29.7.01.36.265..194.35.062..03.28.320.*5A
-0.651,-0.134,9.393,0.150726,-0.112045,9.80484,28.71807833333333,77.133085,198.4,$GPGSV.4.3.15.32.28.069.16.4.193.22.114.14.0.16.19.169.19.4.10.15.136.*55,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.11.6.71.55.026.17.9.70.32.098.17.0.72.25.328.*45
-0.024,0.022,9.785,0.093109,-0.11676,9.805511,28.71807833333333,77.133085,198.4,$GLGSV.3.2.9.74.14.201.20.5.80.12.029..87.08.297..86.07.243.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.16.5.09.55.034..02.55.166.24.6.05.50.215.*65
-0.102,0.022,9.785,0.022796,-0.11763,9.805908,28.71807833333333,77.133085,198.4,$BDGSV.4.2.13.07.49.105.29.8.10.46.149.24.7.03.40.127.25.2.16.40.062.13.6*6A,$BDGSV.4.3.13.06.37.066..20.24.317.15.4.25.17.041..01.15.104.*74,$BDGSV.4.4.13.13.12.181.16.3*49
-0.416,-0.29,9.785,-0.058258,-0.108993,9.805862,28.71807833333333,77.133085,198.4,$GAGSV.1.1.4.24.59.094.17.3.09.36.083.15.2.03.25.306..15.12.299.*5B,$GNRMC.080844.000.A.2843.0847.N.07707.9851.E.0.974.128.18.101219...A*46,$GNVTG.128.18.T..M.0.974.N.1.805.K.A*27
-0.102,-0.134,9.785,-0.157989,-0.106506,9.804794,28.71807833333333,77.133085,198.4,$PMTKTSX1.83386.-2694.624.36.647.35.642.61620000.-0.250395.-0.269462.-0.783588.-0.210381.1.460387.-0.257*5E,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.18,-0.134,9.785,-0.216018,-0.106094,9.803696,28.71807833333333,77.133085,198.4,$GNACCURACY.4.0*12,$PMTKAGC.080844.000.4532.4648.6563.6563.0.0.0*67, 
-0.651,-0.134,9.785,-0.219024,-0.106155,9.803619,28.71807833333333,77.133085,198.4, , , 
-0.024,-0.055,9.785,-0.236572,-0.113876,9.803131,28.71807833333333,77.133085,198.4, , , 
-0.808,-0.29,9.864,-0.241745,-0.123138,9.802887,28.71807833333333,77.133085,198.4,$GPGSA.A.3.31.32.26.16.14........1.11.0.79.0.78*07,$GLGSA.A.3.71.73.74.70.........1.11.0.79.0.78*18,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.11.0.79.0.78*12
-0.494,-0.055,9.785,-0.258102,-0.123931,9.80246,28.71807666666667,77.133085,198.6,$GAGSA.A.3.09.24...........1.11.0.79.0.78*1C,$GPGSV.4.1.15.31.64.029.19.0.41.55.167.34.0.22.50.316..14.47.040.18.4*69,$GPGSV.4.2.15.26.40.145.33.5.01.36.265..194.35.062..03.28.320.*53
-0.024,-0.134,9.707,-0.343505,-0.127319,9.799805,28.71807666666667,77.133085,198.6,$GPGSV.4.3.15.32.28.069.16.4.193.22.114.14.0.16.19.169.19.0.10.15.136.*51,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.11.6.71.55.026.18.0.70.32.098.17.1.72.25.328.*42
-0.024,-0.055,9.785,-0.340896,-0.128021,9.799881,28.71807666666667,77.133085,198.6,$GLGSV.3.2.9.74.14.201.21.1.80.12.029..87.08.297..86.07.243.*43,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.19.1.09.55.034..02.55.166.24.9.05.50.215.*61
-0.18,-0.055,10.256,-0.291763,-0.123947,9.801514,28.71807666666667,77.133085,198.6,$BDGSV.4.2.13.07.49.105.30.7.10.46.149.25.1.03.40.127.24.2.16.40.062.13.9*64,$BDGSV.4.3.13.06.37.066..20.24.317.15.6.25.17.041..01.15.104.*76,$BDGSV.4.4.13.13.12.181.16.2*48
-0.337,-0.134,9.707,-0.263397,-0.119293,9.802383,28.71807666666667,77.133085,198.6,$GAGSV.1.1.4.24.59.094.23.8.09.36.083.16.6.03.25.306..15.12.299.*50,$GNRMC.080845.000.A.2843.0846.N.07707.9851.E.1.060.131.59.101219...A*46,$GNVTG.131.59.T..M.1.060.N.1.965.K.A*20
0.211,-0.134,9.785,-0.094406,-0.113967,9.805527,28.71807666666667,77.133085,198.6,$PMTKTSX1.84386.-2838.696.36.873.35.703.61380000.-0.263673.-0.283870.-1.128671.-0.210381.1.460387.-0.271*5B,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.054,-0.134,9.707,-0.024703,-0.108871,9.806015,28.71807666666667,77.133085,198.6,$GNACCURACY.4.0*12,$PMTKAGC.080845.000.4641.4552.6177.6123.0.0.0*68, 
0.132,-0.212,9.864,-0.01155,-0.115661,9.805954,28.71807666666667,77.133085,198.6, , , 
0.525,-0.055,9.707,0.046691,-0.131652,9.805649,28.71807666666667,77.133085,198.6, , , 
0.682,-0.134,9.707,0.141433,-0.133728,9.804718,28.718075,77.13308666666667,199.0,$GPGSA.A.3.31.32.26.16.14........1.11.0.79.0.78*07,$GLGSA.A.3.71.73.74.70.........1.11.0.79.0.78*18,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.11.0.79.0.78*12
0.054,-0.212,9.707,0.194076,-0.125198,9.803925,28.718075,77.13308666666667,199.0,$GAGSA.A.3.09.24...........1.11.0.79.0.78*1C,$GPGSV.4.1.15.31.64.029.19.2.41.55.167.33.0.22.50.316..14.47.040.18.2*6A,$GPGSV.4.2.15.26.40.145.30.2.01.36.265..194.35.062..03.28.320.*57
0.211,-0.134,9.707,0.200012,-0.125503,9.803802,28.718075,77.13308666666667,199.0,$GPGSV.4.3.15.32.28.069.16.3.193.22.114.14.0.16.19.169.19.3.10.15.136.*55,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.13.4.71.55.026.18.1.70.32.098.17.1.72.25.328.*43
0.682,-0.134,9.707,0.247329,-0.124633,9.802734,28.718075,77.13308666666667,199.0,$GLGSV.3.2.9.74.14.201.21.5.80.12.029..87.08.297..86.07.243.*47,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.9.09.55.034..02.55.166.25.1.05.50.215.*61
0.132,-0.055,9.629,0.327514,-0.115661,9.800491,28.718075,77.13308666666667,199.0,$BDGSV.4.2.13.07.49.105.29.7.10.46.149.24.1.03.40.127.24.3.16.40.062.14.1*63,$BDGSV.4.3.13.06.37.066..20.24.317.15.4.25.17.041..01.15.104.*74,$BDGSV.4.4.13.13.12.181.16.0*4A
0.132,-0.212,9.707,0.309539,-0.1109,9.801132,28.718075,77.13308666666667,199.0,$GAGSV.1.1.4.24.59.094.22.7.09.36.083.18.0.03.25.306..15.12.299.*56,$GNRMC.080846.000.A.2843.0845.N.07707.9852.E.1.147.135.88.101219...A*49,$GNVTG.135.88.T..M.1.147.N.2.126.K.A*20
-0.102,-0.134,9.864,0.236022,-0.111648,9.803162,28.718075,77.13308666666667,199.0,$PMTKTSX1.85386.-2997.820.36.550.35.772.61080000.-0.278216.-0.299782.-1.369298.-0.210381.1.460387.-0.280*5A,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.18,-0.212,9.707,0.175735,-0.11322,9.804413,28.718075,77.13308666666667,199.0,$GNACCURACY.4.1*13,$PMTKAGC.080846.000.5274.5332.6440.6206.0.0.0*6C, 
0.054,-0.134,9.785,0.093872,-0.113388,9.805542,28.718075,77.13308666666667,199.0, , , 
0.211,0.022,9.785,-0.002227,-0.125335,9.805847,28.718075,77.13308666666667,199.0, , , 
-0.024,-0.212,9.785,-0.045394,-0.139678,9.805542,28.718075,77.133085,199.8,$GPGSA.A.3.31.32.26.16.14........1.11.0.79.0.78*07,$GLGSA.A.3.71.73.74.70.........1.11.0.79.0.78*18,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.11.0.79.0.78*12
-0.416,-0.055,9.864,-0.063522,-0.13945,9.80545,28.718075,77.133085,199.8,$GAGSA.A.3.09.24...........1.11.0.79.0.78*1C,$GPGSV.4.1.15.31.64.029.19.4.41.55.167.34.0.22.50.316..14.47.040.18.1*68,$GPGSV.4.2.15.26.40.145.31.6.01.36.265..194.35.062..03.28.320.*52
-0.965,-0.212,9.785,-0.102142,-0.130386,9.805252,28.718075,77.133085,199.8,$GPGSV.4.3.15.32.28.069.16.2.193.22.114.15.0.16.19.169.19.3.10.15.136.*55,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.13.4.71.55.026.18.2.70.32.098.17.1.72.25.328.*40
-0.024,-0.134,9.707,-0.229873,-0.126815,9.803131,28.718075,77.133085,199.8,$GLGSV.3.2.9.74.14.201.21.4.80.12.029..87.08.297..86.07.243.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.5.09.55.034..02.55.166.25.2.05.50.215.*6E
-0.18,-0.134,9.707,-0.26181,-0.122634,9.802383,28.718075,77.133085,199.8,$BDGSV.4.2.13.07.49.105.29.4.10.46.149.24.1.03.40.127.22.9.16.40.062.14.3*6E,$BDGSV.4.3.13.06.37.066..20.24.317.15.3.25.17.041..01.15.104.*73,$BDGSV.4.4.13.13.12.181.15.9*40
-0.573,-0.212,9.864,-0.287841,-0.117935,9.801712,28.718075,77.133085,199.8,$GAGSV.1.1.4.24.59.094.23.0.09.36.083.17.7.03.25.306..15.12.299.*58,$GNRMC.080847.000.A.2843.0845.N.07707.9851.E.0.000.135.88.101219...A*48,$GNVTG.135.88.T..M.0.000.N.0.000.K.A*24
0.054,-0.055,9.707,-0.364624,-0.11914,9.799133,28.718075,77.133085,199.8,$PMTKTSX1.86386.-3107.840.36.776.35.819.60e80000.-0.288965.-0.310784.-0.252714.-0.210381.1.460387.-0.293*02,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.054,0.101,9.785,-0.347427,-0.125122,9.799683,28.718075,77.133085,199.8,$GNACCURACY.4.1*13,$PMTKAGC.080847.000.4886.5019.5832.5959.0.0.0*69, 
-0.102,-0.055,9.707,-0.276931,-0.12561,9.801926,28.718075,77.133085,199.8, , , 
0.054,-0.055,9.785,-0.287704,-0.126281,9.801605,28.718075,77.133085,199.8, , , 
0.132,-0.055,9.785,-0.253158,-0.126388,9.802567,28.718073333333336,77.13308833333333,200.5,$GPGSA.A.3.31.03.32.26.16.14.......1.05.0.71.0.77*06,$GLGSA.A.3.71.73.74.70.........1.05.0.71.0.77*1A,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.05.0.71.0.77*10
0.132,-0.134,9.785,-0.089569,-0.123519,9.80545,28.718073333333336,77.13308833333333,200.5,$GAGSA.A.3.09.24...........1.05.0.71.0.77*1E,$GPGSV.4.1.15.31.64.029.19.7.41.55.167.34.0.22.50.316..14.47.040.18.4*6E,$GPGSV.4.2.15.26.40.145.30.8.01.36.265..194.35.062..03.28.320.19.8*43
0.289,-0.134,9.629,-0.02008,-0.121246,9.805878,28.718073333333336,77.13308833333333,200.5,$GPGSV.4.3.15.32.28.069.16.3.193.22.114.15.0.16.19.169.19.3.10.15.136.*54,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.13.3.71.55.026.18.2.70.32.098.17.2.72.25.328.*44
0.211,-0.055,9.707,0.040817,-0.122238,9.805801,28.718073333333336,77.13308833333333,200.5,$GLGSV.3.2.9.74.14.201.21.7.80.12.029..87.08.297..86.06.242.*45,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.6.09.55.034..02.55.166.25.2.05.50.215.*6D
0.132,-0.055,9.629,0.104309,-0.122436,9.805328,28.718073333333336,77.13308833333333,200.5,$BDGSV.4.2.13.07.49.105.29.2.10.46.149.24.0.03.40.127.24.4.16.40.062.14.6*67,$BDGSV.4.3.13.06.37.066..20.24.317.15.3.25.17.041..01.15.104.*73,$BDGSV.4.4.13.13.12.181.15.7*4E
0.446,-0.134,9.629,0.147521,-0.122817,9.804764,28.718073333333336,77.13308833333333,200.5,$GAGSV.1.1.4.24.59.094.22.4.09.36.083.17.0.03.25.306..15.12.299.*5A,$GNRMC.080848.000.A.2843.0844.N.07707.9853.E.0.000.135.88.101219...A*44,$GNVTG.135.88.T..M.0.000.N.0.000.K.A*24
